candidate_source,existing_record_id,candidate_pages,existing_pages,candidate_text_sha256,existing_text_sha256,candidate_text_chars,existing_text_chars,text_similarity,result,replacement_candidate,candidate_error,existing_error
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（浙江）物理高考真题/2021年高考物理试卷（浙江）（6月）（空白卷）.pdf,deekur-物理-2021-063,11,16,f439d51436fbf6cf164a6521c9e23e756160a37915571ff6a766f2062708346b,23d3635e0868c8020fa795bc1648c7cd9d4cffc034870b485259b77529d9fc21,5466,10217,0.623,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（浙江）物理高考真题/2022年高考物理试卷（浙江）（1月）（空白卷）.pdf,deekur-物理-2022-079,12,15,2e9fbdbca783a696f4cd8244b1cb2087740dc21a48d7299efe04baa60ed98a03,bdc6ccef996de392dfb97cee7b2f99ddafa9ad71f9403ca3b778c0ad2a5b82f1,5797,10965,0.622,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（浙江）物理高考真题/2022年高考物理试卷（浙江）（6月）（空白卷）.pdf,deekur-物理-2022-080,11,18,3e9fa15b4b03c14b136d5704230e3d226f4e5a0dbd0c8963e141b16470fcb643,b7e2de6214cb07072a6201730e617aa312ae581224c3e433c29616ec54c7cb46,5218,14210,0.562,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（浙江）物理高考真题/2023年高考物理试卷（浙江）（1月）（空白卷）.pdf,deekur-物理-2023-097,11,18,71df5b5a0122e4a607464dc0cccbf0c80d0d5c8bd3fea2f9d8a7b11fb61d4a7f,60614961d0fad2743bb8ed991abdc1db20d1bfc90f6da65c4cbdfed391903722,5006,11645,0.553,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（浙江）物理高考真题/2023年高考物理试卷（浙江）（6月）（空白卷）.pdf,deekur-物理-2023-098,10,15,0712d3bbf42a640a9a1a223fef6002d8fa9ccd223eacbbc96554a376b5e6ffc9,aa98b15145faf1381ca0acf3682885f63d85732031589832281685e4f094725e,5433,10826,0.604,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（浙江）物理高考真题/2024年高考物理试卷（浙江）（1月）（空白卷）.pdf,deekur-2024-physics-013,10,17,4b7656e471eba03c18ad5bb96003e0cb4dd68abc794bc434b35904d799d26462,e2a264e160dadafbd64e8e1d8af7d7daf4bc5de4a5a1e47f5c49de841683f792,6036,12560,0.594,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（海南）物理高考真题/2020年高考物理试卷（海南）（空白卷）.pdf,deekur-物理-2020-052,7,26,f3c72944d1bc5f97dee19cc5c6e13ac1004ae5c1a25b1f6b45ede1cf4d80d2d4,bd41ed9f5643ba084a8616ff7eaa7d4490e15dde368a8a38ba50d5e562ee7bef,3725,12553,0.432,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（海南）物理高考真题/2021年高考物理试卷（海南）（空白卷）.pdf,deekur-物理-2021-064,8,14,068318d26c68415a26d7f179eeb3fe54ee477bbe30c9ade5351842cabdb51477,41cddad802c8912069ccd3bfce6de0f68ef31fc07fd95368486e27e89dbefcce,3943,7892,0.617,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（海南）物理高考真题/2022年高考物理试卷（海南）（缺第6题和12题）（空白卷）.pdf,deekur-物理-2022-081,7,7,e812d75a3be3081e9fe86592621d913cd17ea6f699f2b3ad93d5183bbc7e66fd,57f54b58e29fe2760fb023890229396b54030e211783470dc9ee42ab67f8b0c3,2434,8605,0.275,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（海南）物理高考真题/2023年高考物理试卷（海南）（空白卷）.pdf,deekur-物理-2023-099,8,12,40ea625433595967ed51cbb00fe9804380d8f4d241cea315db17d37c6600a648,756468110321c1a66c082f2c959dc7274096737ecc27962d80b5e7ee6e3fbc9c,3024,7119,0.545,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（海南）物理高考真题/2024年高考物理试卷（海南）（空白卷）.pdf,deekur-2024-physics-015,8,12,7204c487170f12871988e2eea5933a778df03f4f2adce780cd132068140e57cf,58dc3e16a95e5b6c9623c1b723f542e30e139aa1e8fe80ead4f6435b6c467c6d,4488,8971,0.603,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（湖北）物理高考真题/2020年高考物理试卷（新课标Ⅰ）（空白卷）.pdf,deekur-物理-2020-043,9,15,399e2877d8d23c04100b08d2f71db3f748f49091f088438c69eacbcebf644a97,61196285b1fb8f1dea460672c5b2893219720f68ac21f0fd3c1081174af4bec5,3479,11954,0.422,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（湖北）物理高考真题/2021年高考物理试卷（湖北自主命题）（空白卷）.pdf,deekur-物理-2021-065,9,14,2e28bea620ef45eb95b2e0f3ba0c20d43c946c5295adfcb59d0ad37eecafb768,ff1e5a1989112e6b410f060516fee8a6c84ff8105dd55f9c80e445822104d530,3985,7865,0.642,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（湖北）物理高考真题/2022年高考物理试卷（湖北自主命题）（空白卷）.pdf,deekur-物理-2022-082,9,13,351de950b3db5b63689c734d3e81d7ef367df42660fdd2b1f526deac35071aee,1d0c9ecdfd3931af8e148773c55ff43b6d9e7ab1b529d6156f73f3420b09b7a0,4269,8948,0.615,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（湖北）物理高考真题/2023年高考物理试卷（湖北自主命题）（空白卷）.pdf,deekur-物理-2023-100,9,13,19c85ec177f5ba3709cfcfb41132da13358d71945a28b6916d2532d9538a6368,fc51b4a3824429e35b0070f3b9351537485b02f9241078651143fa78a5dbfa41,3931,8001,0.605,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（湖南）物理高考真题/2020年高考物理试卷（新课标Ⅰ）（空白卷）.pdf,deekur-物理-2020-043,9,15,399e2877d8d23c04100b08d2f71db3f748f49091f088438c69eacbcebf644a97,61196285b1fb8f1dea460672c5b2893219720f68ac21f0fd3c1081174af4bec5,3479,11954,0.422,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（湖南）物理高考真题/2021年高考物理试卷（湖南）（空白卷）.pdf,deekur-物理-2021-066,10,19,183d0e5fcd1e82c529d72f60696c67797ab2eee19a9c8227b250332ae9066291,1c0211ea0cd1579b708e710822de7ed6657e3975fee537de2ec7c9f2f3a41c1c,5358,11355,0.599,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（湖南）物理高考真题/2022年高考物理试卷（湖南）（空白卷）.pdf,deekur-物理-2022-083,11,18,799684ffbfb54dbbdf4fa68101a210903e87a4222f6e945f319c9401a9db3b29,9cd610fc4ea8fe763e6839a703c853f7ea2590d8b5f0d919de33c8910ce69876,5306,12272,0.571,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（湖南）物理高考真题/2022年高考物理试卷（湖南）（空白卷）.pdf,temp-2022-物理-1a5df7cc9648,11,,799684ffbfb54dbbdf4fa68101a210903e87a4222f6e945f319c9401a9db3b29,,5306,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（湖南）物理高考真题/2023年高考物理试卷（湖南）（空白卷）.pdf,deekur-物理-2023-101,11,17,c446053b1d23723879aa77f625c62e161adb163460c472cea2f3168e82e2b37f,fb640fa2df21700b3ddcff9b33a1e55f84ef8b510325c63ce508e1ed4aef47de,5119,10732,0.599,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（甘肃）物理高考真题/2020年高考物理试卷（新课标Ⅱ）（空白卷）.pdf,deekur-物理-2020-044,8,16,18f22a3d1654b7af4baedd6b54a935a18dfea3c706ea7148f3f6c3755c186a91,3c15e3e05bdeb8dfb208aac8b7bc06b5d721831d53b4d04994e0fd1abdc334a5,3731,11700,0.445,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（甘肃）物理高考真题/2021年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2021-054,9,13,878394ed4a13164c6518eb904b291ed32a5b6d008c059ed8c3b8e4b56b14c1ad,dc2ba092c10f6f26f86254c0b46ccf6271396368d9a2537b1f77c0bbb055c5c9,3789,7819,0.586,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（甘肃）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2022-071,8,11,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,3fe6ad49efc4ca1abf4ecffbb3d16d5ba119fe0adb841ca1a9edda4a598459fc,3509,8182,0.555,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（甘肃）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,temp-2022-物理-c98892bfcb52,8,,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,,3509,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（甘肃）物理高考真题/2023年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2023-088,8,12,eed81522e43274c865543e3fcd8e50366db4473e5cecb9bdfd75ea96169f3d78,dada7109d894cdaf37246e949e9ce5c45b717bb7fe4d23cf0c8c322bf409f73a,3734,7942,0.601,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（甘肃）物理高考真题/2024年高考物理试卷（甘肃）（空白卷）.pdf,deekur-2024-physics-018,7,10,4aeb41a8ac36cee15fe07a81e28926c8461ff017a0b37ea0dbe8e17303b26e56,f04d7710bff3013c25330812170fb671a18d4e256a9ac2132250e35f4f854dd0,3487,6302,0.607,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（西藏）物理高考真题/2020年高考物理试卷（新课标Ⅲ）（空白卷）.pdf,deekur-物理-2020-045,8,16,bd6f5f96fc1dadc048d6e77ea06f0719365197817fa0de0994e012f31fc5b37c,375f9a4820ec8c2e5fbb0611b78f22210cfbf8dca389d7a957744ff97abc45c3,3341,11910,0.413,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（西藏）物理高考真题/2021年高考物理试卷（全国甲卷）（空白卷）.pdf,deekur-物理-2021-055,8,12,a9ab35c7f02bbf2c3569224d06511f0de953a1828dc1b9da926d8ed260d8ccbf,5ebaf9feaa59b37c2f7ef0e52e642cf4204c19c730af8ab11e1fcf6165e5a708,4061,7927,0.641,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（西藏）物理高考真题/2022年高考物理试卷（全国甲卷）（空白卷）.pdf,deekur-物理-2022-072,8,13,0b38d6ee5dc799b3ee69a5b86ee0dd6e8a33c457d2b3775707b2d4e49702b747,a23283067cd4a27739939d05cf430a757a1144d748954eedc25c121f66612524,3670,9654,0.512,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（西藏）物理高考真题/2023年高考物理试卷（全国甲卷）（空白卷）.pdf,deekur-物理-2023-089,7,10,e5b4d22c8cccf4c9c0624cefb9aeef6405c1050215e620eebb2454df8ec7b6a9,97c1a275c3739adc2ffd4ce18d7c937c101ec7aa956e620c7134f9056d20bd71,3156,6492,0.610,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（西藏）物理高考真题/2024年高考物理试卷（全国甲卷）（空白卷）（缺22-24题）.pdf,temp-2024-物理-8218b42187f3,6,6,a857c6bf174c613af7fcbfa864565dde246fddceac85ef6f128d797a873e6cd9,31e72cf9455a2673eb3660d978f7b4ab4e057b591e61fb0ab9e53822c7b2cf16,3003,3315,0.627,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（陕西）物理高考真题/2020年高考物理试卷（新课标Ⅱ）（空白卷）.pdf,deekur-物理-2020-044,8,16,18f22a3d1654b7af4baedd6b54a935a18dfea3c706ea7148f3f6c3755c186a91,3c15e3e05bdeb8dfb208aac8b7bc06b5d721831d53b4d04994e0fd1abdc334a5,3731,11700,0.445,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（陕西）物理高考真题/2021年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2021-054,9,13,878394ed4a13164c6518eb904b291ed32a5b6d008c059ed8c3b8e4b56b14c1ad,dc2ba092c10f6f26f86254c0b46ccf6271396368d9a2537b1f77c0bbb055c5c9,3789,7819,0.586,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（陕西）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2022-071,8,11,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,3fe6ad49efc4ca1abf4ecffbb3d16d5ba119fe0adb841ca1a9edda4a598459fc,3509,8182,0.555,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（陕西）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,temp-2022-物理-c98892bfcb52,8,,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,,3509,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（陕西）物理高考真题/2023年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2023-088,8,12,eed81522e43274c865543e3fcd8e50366db4473e5cecb9bdfd75ea96169f3d78,dada7109d894cdaf37246e949e9ce5c45b717bb7fe4d23cf0c8c322bf409f73a,3734,7942,0.601,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（陕西）物理高考真题/2024年高考物理试卷（全国甲卷）（空白卷）.pdf,temp-2024-物理-8218b42187f3,7,6,c2752f63198cb3e1e11048f2cc69a9535674ff4f5b3d1c6b8ed37bc36cfaca5c,31e72cf9455a2673eb3660d978f7b4ab4e057b591e61fb0ab9e53822c7b2cf16,3933,3315,0.786,likely_same_content_layout_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（青海）物理高考真题/2020年高考物理试卷（新课标Ⅱ）（空白卷）.pdf,deekur-物理-2020-044,8,16,18f22a3d1654b7af4baedd6b54a935a18dfea3c706ea7148f3f6c3755c186a91,3c15e3e05bdeb8dfb208aac8b7bc06b5d721831d53b4d04994e0fd1abdc334a5,3731,11700,0.445,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（青海）物理高考真题/2021年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2021-054,9,13,878394ed4a13164c6518eb904b291ed32a5b6d008c059ed8c3b8e4b56b14c1ad,dc2ba092c10f6f26f86254c0b46ccf6271396368d9a2537b1f77c0bbb055c5c9,3789,7819,0.586,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（青海）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2022-071,8,11,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,3fe6ad49efc4ca1abf4ecffbb3d16d5ba119fe0adb841ca1a9edda4a598459fc,3509,8182,0.555,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（青海）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,temp-2022-物理-c98892bfcb52,8,,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,,3509,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（青海）物理高考真题/2023年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2023-088,8,12,eed81522e43274c865543e3fcd8e50366db4473e5cecb9bdfd75ea96169f3d78,dada7109d894cdaf37246e949e9ce5c45b717bb7fe4d23cf0c8c322bf409f73a,3734,7942,0.601,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（青海）物理高考真题/2024年高考物理试卷（全国甲卷）（空白卷）.pdf,temp-2024-物理-8218b42187f3,7,6,c2752f63198cb3e1e11048f2cc69a9535674ff4f5b3d1c6b8ed37bc36cfaca5c,31e72cf9455a2673eb3660d978f7b4ab4e057b591e61fb0ab9e53822c7b2cf16,3933,3315,0.786,likely_same_content_layout_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（黑龙江）物理高考真题/2020年高考物理试卷（新课标Ⅱ）（空白卷）.pdf,deekur-物理-2020-044,8,16,18f22a3d1654b7af4baedd6b54a935a18dfea3c706ea7148f3f6c3755c186a91,3c15e3e05bdeb8dfb208aac8b7bc06b5d721831d53b4d04994e0fd1abdc334a5,3731,11700,0.445,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（黑龙江）物理高考真题/2021年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2021-054,9,13,878394ed4a13164c6518eb904b291ed32a5b6d008c059ed8c3b8e4b56b14c1ad,dc2ba092c10f6f26f86254c0b46ccf6271396368d9a2537b1f77c0bbb055c5c9,3789,7819,0.586,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（黑龙江）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2022-071,8,11,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,3fe6ad49efc4ca1abf4ecffbb3d16d5ba119fe0adb841ca1a9edda4a598459fc,3509,8182,0.555,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2008-2024·（黑龙江）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,temp-2022-物理-c98892bfcb52,8,,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,,3509,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：物理（按省份分类）2008-2024/2010-2024·（宁夏）物理高考真题/2020年高考物理试卷（新课标Ⅱ）（空白卷）.pdf,deekur-物理-2020-044,8,16,18f22a3d1654b7af4baedd6b54a935a18dfea3c706ea7148f3f6c3755c186a91,3c15e3e05bdeb8dfb208aac8b7bc06b5d721831d53b4d04994e0fd1abdc334a5,3731,11700,0.445,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2010-2024·（宁夏）物理高考真题/2021年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2021-054,9,13,878394ed4a13164c6518eb904b291ed32a5b6d008c059ed8c3b8e4b56b14c1ad,dc2ba092c10f6f26f86254c0b46ccf6271396368d9a2537b1f77c0bbb055c5c9,3789,7819,0.586,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2010-2024·（宁夏）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2022-071,8,11,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,3fe6ad49efc4ca1abf4ecffbb3d16d5ba119fe0adb841ca1a9edda4a598459fc,3509,8182,0.555,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2010-2024·（宁夏）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,temp-2022-物理-c98892bfcb52,8,,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,,3509,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：物理（按省份分类）2008-2024/2010-2024·（宁夏）物理高考真题/2023年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2023-088,8,12,eed81522e43274c865543e3fcd8e50366db4473e5cecb9bdfd75ea96169f3d78,dada7109d894cdaf37246e949e9ce5c45b717bb7fe4d23cf0c8c322bf409f73a,3734,7942,0.601,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2010-2024·（宁夏）物理高考真题/2024年高考物理试卷（全国甲卷）（空白卷）.pdf,temp-2024-物理-8218b42187f3,7,6,c2752f63198cb3e1e11048f2cc69a9535674ff4f5b3d1c6b8ed37bc36cfaca5c,31e72cf9455a2673eb3660d978f7b4ab4e057b591e61fb0ab9e53822c7b2cf16,3933,3315,0.786,likely_same_content_layout_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2010-2024·（辽宁）物理高考真题/2020年高考物理试卷（新课标Ⅱ）（空白卷）.pdf,deekur-物理-2020-044,8,16,18f22a3d1654b7af4baedd6b54a935a18dfea3c706ea7148f3f6c3755c186a91,3c15e3e05bdeb8dfb208aac8b7bc06b5d721831d53b4d04994e0fd1abdc334a5,3731,11700,0.445,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2010-2024·（辽宁）物理高考真题/2021年高考物理试卷（辽宁）（空白卷）.pdf,deekur-物理-2021-068,9,9,f253cdde6320a6c202a3fb60b0860f463c8276931dfeecd6e980d2035cf62319,1c89d6b9d654d7eca91ad0b1a6cb84c59e9624caddcebde6c8b4160ba21d4f72,3573,6995,0.630,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2010-2024·（辽宁）物理高考真题/2022年高考物理试卷（辽宁）（空白卷）.pdf,deekur-物理-2022-085,8,12,62a3277d8336f5a018a5dbd8d4b517ac739c9bafb593f7f2377beafb77180542,89450acf706b32820e3bc7dba49726821a9f288e11e94b7e3f3e08a464afb143,3513,9075,0.516,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2010-2024·（辽宁）物理高考真题/2023年高考物理试卷（辽宁）（空白卷）.pdf,deekur-物理-2023-103,8,10,4fcfb261e9434f5a815a56894f8cd45f9dd00fe6b14e0b7cc79c07e17c306007,90b169d9855265473724c7f5a95f0da899aedee682860be14a9a15548363d114,3693,7247,0.630,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2010-2024·（辽宁）物理高考真题/2024年高考物理试卷（辽宁）（空白卷）.pdf,temp-2024-物理-85388ff8cf28,5,6,1651a23d906cca6bd37791f92f599d49c0f630c5880b1d4bb92419fc071a3f05,30faa0a8c59cf0a82a5056866ada0e9b51ba241988c593339466e2def5ac310f,2611,3303,0.776,likely_same_content_layout_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2012-2023·（福建）物理高考真题/2020年高考物理试卷（新课标Ⅰ）（空白卷）.pdf,deekur-物理-2020-043,9,15,399e2877d8d23c04100b08d2f71db3f748f49091f088438c69eacbcebf644a97,61196285b1fb8f1dea460672c5b2893219720f68ac21f0fd3c1081174af4bec5,3479,11954,0.422,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2012-2023·（福建）物理高考真题/2021年高考物理试卷（福建）（空白卷）.pdf,deekur-物理-2021-067,9,13,7f67ed2277c353e4f53dedfac4ba771b9f20587a355ec134c5187b5f25cf87a7,fe1b91a28f68084076391882c04cca766a9d12f1a86d5183a9d4a7a4b991ba5f,3927,9059,0.588,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2012-2023·（福建）物理高考真题/2022年高考物理试卷（福建）（空白卷）.pdf,deekur-物理-2022-084,9,14,47b88188f00e2833a119bef14115157032ca8506ce86b1b6e244a55f8d3814a0,db2c40c4f8f4654e63a8ac4099fc12dbd341b5493649add8a8d589608874f9cd,4582,8856,0.629,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2012-2023·（福建）物理高考真题/2023年高考物理试卷（福建）（空白卷）.pdf,deekur-物理-2023-102,8,48,c71f105820753f318b3394ea45f0039c1a2fe9b71cb12ee07878a6ecab18084b,6c27bdd25b9ae6336118b71b912783976a3ad3907e9e74d30687bb8895df5b75,4439,8273,0.585,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2012-2023·（重庆）物理高考真题/2020年高考物理试卷（新课标Ⅱ）（空白卷）.pdf,deekur-物理-2020-044,8,16,18f22a3d1654b7af4baedd6b54a935a18dfea3c706ea7148f3f6c3755c186a91,3c15e3e05bdeb8dfb208aac8b7bc06b5d721831d53b4d04994e0fd1abdc334a5,3731,11700,0.445,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2012-2023·（重庆）物理高考真题/2021年高考物理试卷（重庆）（空白卷）.pdf,deekur-物理-2021-069,9,9,eec51a2e726afb42e6b84d3aa9938f4e65cb0f37be8932931016674e56246d25,7f101c69466a87926fef9b92fe616c385769d416bebd822def4974ef7237ba45,3685,7823,0.563,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2012-2023·（重庆）物理高考真题/2022年高考物理试卷（重庆）（空白卷）.pdf,deekur-物理-2022-086,8,13,4e5998c81a3a3f350152b12215109e4e7d40d4cc59c2dd14ee3c1087cb46474c,4daa07f7a363ed3984aba118dbc907dbd8964a00cc52061c44bd7562e167c77a,4222,8557,0.625,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2012-2023·（重庆）物理高考真题/2023年高考物理试卷（重庆）（空白卷）.pdf,deekur-物理-2023-104,5,13,7baec0ff2ac7a6e827c6a2d917e20d18445d901edf0b6374a1a5ca76333bfaae,dff32e668988268babf95d294d138e8dc2cd2c36efeeeed46fadc8b675903f16,3442,7817,0.573,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2012-2024·（安徽）物理高考真题/2020年高考物理试卷（新课标Ⅰ）（空白卷）.pdf,deekur-物理-2020-043,9,15,399e2877d8d23c04100b08d2f71db3f748f49091f088438c69eacbcebf644a97,61196285b1fb8f1dea460672c5b2893219720f68ac21f0fd3c1081174af4bec5,3479,11954,0.422,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2012-2024·（安徽）物理高考真题/2021年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2021-054,9,13,878394ed4a13164c6518eb904b291ed32a5b6d008c059ed8c3b8e4b56b14c1ad,dc2ba092c10f6f26f86254c0b46ccf6271396368d9a2537b1f77c0bbb055c5c9,3789,7819,0.586,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2012-2024·（安徽）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,deekur-物理-2022-071,8,11,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,3fe6ad49efc4ca1abf4ecffbb3d16d5ba119fe0adb841ca1a9edda4a598459fc,3509,8182,0.555,content_or_page_difference,no,,
temp/版本2：物理（按省份分类）2008-2024/2012-2024·（安徽）物理高考真题/2022年高考物理试卷（全国乙卷）（空白卷）.pdf,temp-2022-物理-c98892bfcb52,8,,c1063f2e006621750cd84c6410b92fde3a9d1929d3a585997840484c49022c3b,,3509,0,,text_unavailable_or_too_short,no,,Stream has ended unexpectedly
temp/版本2：生物（按省份分类）2008-2024/2008-2024·（内蒙古）生物高考真题/2024年高考生物试卷（全国甲卷）（空白卷）.pdf,temp-2024-生物-6e934d4f4989,5,3,3ca6089569642e59fefe27a489c3c70201545a6a918a7a522da14e43eb245d4b,e379baaea7b2e172bb43e20662e89f3e92d74222405991ba4fd1b9caddcde2f3,3218,2617,0.860,likely_same_content_layout_difference,no,,
